reviewRequestId,repository,reviewRequestSubmitter,reviewId,diffCommentId,replyId,replyDiffCommentId,type,username,timestamp,text,isDesign,concept
17672,aurora,wfarner,33560,63082,,,DiffComment,maxim,2014-02-04T02:38:33Z,"Since the HostOffers is fully synchronized, should it rather be static here?

synchronization and static should be orthogonal, we would not want this to be static (avoiding static mutable state is a good thing)",,
54147,mesos,klueska,157461,228057,,,DiffComment,jieyu,2016-11-30T21:55:49Z,Ditto. This should be a defer.,,
40638,lens,ajayyadava,109690,169295,,,DiffComment,amareshwari,2015-12-10T07:08:03Z,"Please add comments for these also.

will do.

These are simple element types. XSD doesn't support xs:annotation element on these, hence I didn't add it in the earlier patch. I will add the xml comments instead.",,
50965,ambari,ljainpivotalio,145405,211631,,,DiffComment,adenissov,2016-08-10T21:41:50Z,PXF_ALERTS_DIR_PATH would be a better name,,
61271,mesos,nfnt,182082,257936,,,DiffComment,bbannier,2017-08-07T18:16:42Z,"Just pass `None()`, see above.",,
64726,mesos,gaston,194194,272911,,,DiffComment,chhsia0,2017-12-20T00:57:33Z,s/operation/OPERATION/,,
48295,hbase-git,dimaspivak,137718,202925,,,DiffComment,asamir,2016-06-21T09:19:08Z,"Consider adding part for cleaning  .ssh/known_hosts to avod WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!

Hm, I'm a bit worried about removing things that a user may want to keep. I've already ben playing with adding another wrapper function for doing ssh (clusterdock_ssh) which will simply not write to the known_hosts file. Would that address this concern of yours?",,
16620,drill-git,jaltekruse,31193,59595,,,DiffComment,tnachen,2014-01-04T00:14:28Z,"Have you tested out nested objects? fieldName I believe just have the current JSON field name, but doesn't include the parents.

I did not think that the reader currently supported nested schemas, because we are still figuring out the implementation of the value vectors for them. Are we currently tracking more than one level of nesting? I assumed with the event based reader we would need to track that ourselves, but it would be added later.",,
23804,pig,hxquangnhat,48543,85210,,,DiffComment,cheolsoo,2014-09-11T14:27:47Z,Why are these object fields? Can't you change them to local variables?,,
44433,mesos,klaus1982,122349,,,,Review.body_top,kaysoky,2016-03-07T19:20:04Z,Nice catch :),,
32415,sqoop-sqoop2,vybs,77562,,,,Review.body_top,jarcec,2015-03-24T16:05:49Z,Thank you for the patch Veena. I have couple of comments:,,
43477,mesos,haosdent,142639,,,,Review.body_top,bmahler,2016-07-18T21:08:51Z,Can you reach out to see if Jiang Yan Xu to review this?,,
12263,cloudstack-git,harikrishna.patnala,22775,,,,Review.body_top,asfbot,2013-07-04T14:56:15Z,"Commit e404d82ad5903016bba28214332c641998bf4aac in branch refs/heads/master-6-17-stable from Harikrishna Patnala
[ https://git-wip-us.apache.org/repos/asf?p=cloudstack.git;h=e404d82 ]

CLOUDSTACK-3354: The CentOS built-in is dynamically scalable

Marking default CentOS template as dynamically_scalable template. The
PV tools are installed in our CentOS 5.6 template already.

Signed-off-by: Prasanna Santhanam <tsp@apache.org>
",,
29039,sentry,asuresh,66925,110635,,,DiffComment,lskuff,2015-01-06T22:11:06Z,"Let's be sure to comment on all of the Thrift structs to specify what they are used for. They are part of the interface to the service.

Currently it's a bit confusing the similarly named StoreAuthorizeable and SentryAuthorizeable.",,
59850,geode,ukohlmeyer,177427,250964,,,DiffComment,gosullivan,2017-06-09T01:06:32Z,"What's the GemStoneAddition about?

Legacy code reuse. Not required anymore. It's mocked away.",,
66716,aurora,sshanmugham,202363,284151,,,DiffComment,jly,2018-05-04T17:26:23Z,We may want this as a private binding since `WebhookModule` also uses this class.,,
47414,atlas,saqeeb.shaikh,133470,197918,,,DiffComment,madhan.neethiraj,2016-05-17T15:12:18Z,"method name 'parse' is too generic and does not convey what it returns. If this is used only in getApi(), consider movig the contents of 'parse' method into getApi().",,
53539,mesos,neilc,155141,224975,,,DiffComment,bbannier,2016-11-07T16:35:28Z,Could you instead fixed the definitions to use `std::ostream& stream` instead? That's what we typically use.,,
48290,ambari,mithmatt,136395,,,,Review.body_top,ljainpivotalio,2016-06-07T02:47:10Z,Ship It!,,
37497,mesos,chenlily,96556,152061,,,DiffComment,tillt,2015-08-26T21:45:36Z,Kill this blank line please.,,
61579,mesos,alexr,184203,260272,,,DiffComment,anandmazumdar,2017-08-31T07:07:29Z,"This is not neccessarily true. An error can also be due to other things like providing the wrong master URL etc.

Can we clarify here that we do this workaround to mimic the invariant of the v1 interface that we can only receive an event after successfully connecting with the master?",,
25285,aurora,wfarner,52203,,,,Review.body_top,davmclau,2014-09-03T18:03:27Z,Ship It!,,
63973,aurora,jly,191938,,,,Review.body_top,aurorabot,2017-11-27T21:25:54Z,"Master (0f3dc93) is red with this patch.
  ./build-support/jenkins/build.sh

                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] Flipping task state from FINALIZING to SUCCESS
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                     DEBUG] /tmp/tmpNvpTwG/checkpoints/hello_world-001/runner has no data (current offset = 613)
                      generated xml file: /home/jenkins/jenkins-slave/workspace/AuroraBot/dist/test-results/aaf4d108c31293299a0839bdc404a91802f80937.xml 
                     [1m[31m 1 failed, 795 passed, 6 skipped, 1 warnings in 339.44 seconds [0m
                     
FAILURE


21:25:48 06:26   [complete][31m
               FAILURE[0m


I will refresh this build result if you post a review containing ""@ReviewBot retry""",,
14686,mesos,jieyu,27222,53008,,,DiffComment,benjaminhindman,2013-10-19T23:35:17Z,"Self seems a bit weird, when I looked at how it was used below I think I'd prefer people just use the explicit process type.",,
24924,hbase-git,octo47,52924,92157,,,DiffComment,stack,2014-09-10T20:25:07Z,"I see now how you want to use TableDescriptors and TableDescriptor.  Makes sense except bit of a prob going by their content.  Could TableDescriptor be audience private?

Yes, sure. It should be private, it has no use out of the master (and support tools like HBCK)",,
54430,atlas,davidrad,158352,229115,,,DiffComment,apoorvnaik,2016-12-15T13:28:36Z,"No concatenations in the info string, please use template/variable placeholder ""{}""",,
48614,mesos,deshna,138505,,,,Review.body_top,vinodkone,2016-06-20T00:25:17Z,Ship It!,,
62129,atlas,apoorvnaik,184749,260951,,,DiffComment,madhan.neethiraj,2017-09-06T23:39:13Z,"This is needed only for String type attributes, right?

Yes that's correct, I'll modify the check to take the type into consideration as well.",,
46820,ambari,sshridhar,131146,195078,,,DiffComment,afernandez,2016-04-29T17:37:08Z,"this is inefficient, just check > 0 and < 100. the range function creates a list every time",,
63694,mesos,ArmandGrillet,190740,,,,Review.body_top,alexr,2017-11-10T17:02:01Z,Ship It!,,
18625,accumulo,jpmcnamee,37247,,,,Review.body_top,kturner,2014-03-14T18:52:43Z,"* should remove old upgrade_test.sh script in the patch
* maybe format README w/ vim gq
* spellcheck README, saw the following : Usfull outpout consol
* Should to start/stop user provided hadoop or zookeeper.  Too many unknowns in test env, for example zookeeper and hadoop could be running as different users.
* maybe clear tmp dirs used by test when it starts (if I use two different 1.6.0-SNAPSHOT tar balls, do not want interference)
* I tried running the script and ran into ACCUMULO-2140.  After the upgrade the test were complaining that test_ingest did not exist.  I looked at the logs and saw that verify was running before upgrade ran in the master.   I think the script should wait for hdfs://nn/accumuloTest/version to change before running post test.",,
36179,mesos,haosdent,90398,,,,Review.body_top,mesos-review,2015-07-04T19:17:49Z,"Patch looks great!

Reviews applied: [36179]

All tests passed.",,
34622,ambari,jhurley,85041,136512,,,DiffComment,afernandez,2015-05-23T01:18:35Z,"""== 0"" should be outside of cmp.

Geez - good eye! Luckily this is a safety condition, so it doesn't affect the testing.",,
30482,kafka,guwang,70535,115745,,,DiffComment,onurkaraman,2015-02-02T10:34:23Z,"groupId is already a string, so this can be simplified to:
override def keyLabel = groupId",,
52300,aurora,jingchen,151005,,,,Review.body_top,aurorabot,2016-09-30T10:28:06Z,"Master (655105d) is green with this patch.
  ./build-support/jenkins/build.sh

I will refresh this build result if you post a review containing ""@ReviewBot retry""",,
49518,mesos,zhitao,140952,,,,Review.body_top,anandmazumdar,2016-07-06T05:43:26Z,Would be committing it shortly with the following comment fix.,,
43477,mesos,haosdent,128032,,,,Review.body_top,mesos-review,2016-04-10T12:31:43Z,"Bad patch!

Reviews applied: [43477, 43475, 43474, 43473, 43472, 43471]

Failed command: ./support/apply-review.sh -n -r 43471

Error:
2016-04-10 12:31:44 URL:https://reviews.apache.org/r/43471/diff/raw/ [3615/3615] -> ""43471.patch"" [1]
43471.patch:23: trailing whitespace.
 
43471.patch:27: trailing whitespace.
 
43471.patch:62: trailing whitespace.
 
43471.patch:66: trailing whitespace.
 
43471.patch:76: trailing whitespace.
     /* We queued the buffer, so don't free it */   
warning: 5 lines add whitespace errors.
3rdparty/zookeeper-06d3f3f.patch:212: trailing whitespace.
+ 
3rdparty/zookeeper-06d3f3f.patch:216: trailing whitespace.
+ 
3rdparty/zookeeper-3.4.8.patch:34: trailing whitespace.
+ 
3rdparty/zookeeper-3.4.8.patch:38: trailing whitespace.
+ 
3rdparty/zookeeper-3.4.8.patch:48: trailing whitespace.
+     /* We queued the buffer, so don't free it */   

Full log: https://builds.apache.org/job/mesos-reviewbot/12442/console

Hmm, if remove these whitespace, the `zookeeper-3.4.8.patch` could not apply successfully.",,
